id,year,session,no,category,subcategory,question,choice1,choice2,choice3,choice4,answer,explanation_shoken,explanation_kenryu,imageUrl
R4-AM-27,R4,午前,27,施工管理,鉄骨工事,高力ボルト接合に関する記述として、最も不適当なものはどれか。,締付け後の高力ボルトの余長は、ねじ山 1 〜 6 山までの範囲であることを確認した。,ねじの呼びが M 22 のトルシア形高力ボルトの長さは、締付け長さに 35 mm を加えた値を標準とした。,高力ボルトの接合部で肌すきが 1 mm を超えたため、フィラープレートを入れた。,ナット回転法による締付け完了後の検査は、1次締付け後の本締めによるナット回転量が 120° ± 30° の範囲にあるものを合格とした。,4,【ショーケン版】ナット回転法の合格範囲を「±45度」なんて甘くしてどうすんだ！回転量が多すぎても少なすぎてもボルトがダメになる。ナット回転法の許容範囲は「120度 ± 30度」だ。15度もオマケしちゃ緩すぎだぞ！,【建龍版】高力ボルトのナット回転法に関する問題です。1次締付け後の本締めによるナット回転量の合格判定基準は、原則として「120° ± 30°」です。±45°とする記述は、許容範囲が広すぎて不適当です。なお、M22のボルト長さに35mmを加える規定は正しいです。,
R4-AM-28,R4,午前,28,施工管理,鉄骨工事,大空間鉄骨架構の建方に関する記述として、最も不適当なものはどれか。,リフトアップ工法は、地組みした所定の大きさのブロックをクレーン等で吊り上げて架構を構築する工法である。,総足場工法は、必要な高さまで足場を組み立てて、作業用の構台を全域にわたり設置し、架構を構築する工法である。,移動構台工法は、移動構台上で所定の部分の屋根鉄骨を組み立てた後、構台を移動させ、順次架構を構築する工法である。,スライド工法は、作業構台上等で所定の部分の屋根鉄骨を組み立てた後、そのユニットを所定位置まで順次滑動横引きしていき、最終的に架構全体を構築する工法である。,1,【ショーケン版】工法の名前をゴッチャにすんな！クレーンでブロックを吊り上げるのは「ブロック工法」そのまんまだろ。リフトアップってのは、屋根全体を地面で組んでから、ジャッキで「グーッ」と持ち上げるやり方のことだ！名前と中身が一致してねえぞ！,【建龍版】鉄骨の特殊建方工法に関する問題です。「リフトアップ工法」は、大屋根全体などを地上で組み立て、ジャッキ等を用いて所定の高さまで垂直に引き上げる工法です。記述の「ブロックをクレーン等で吊り上げる」のは「ブロック工法」の説明であり、不適当です。,
R4-AM-29,R4,午前,29,施工管理,木造工事,木質軸組構法に関する記述として、最も不適当なものはどれか。,1階及び2階の上下同位置に構造用面材の耐力壁を設けるため、胴差し部において、構造用面材相互間に 6 mm のあきを設けた。,接合に用いるラグスクリューは、先孔にスパナを用いて回しながら締め付けた。,接合金物のボルトの締付けは、座金が木材へ軽くめり込む程度とし、工事中、木材の乾燥収縮により緩んだナットは締め直した。,集成材にあけるボルト孔の間隔は、許容誤差を ± 3 mm とした。,4,【ショーケン版】集成材のボルト穴の「間隔」に、たった±1mmなんて精度出せるか！木は生き物なんだから少しは動く。ボルト穴の間隔の許容誤差は、現場じゃ「±3mm」くらいで見とかなきゃ納まらねえぞ。1mmなんて機械工作じゃねえんだからよ！,【建龍版】木造の施工精度に関する問題です。大断面集成材等のボルト孔相互の間隔の許容誤差は、一般に「±2.0mm 〜 ±3.0mm」程度とされています。±1mmとする記述は木造工事の管理基準としては厳しすぎ、実務上の数値（±2〜3mm）と異なるため不適当とされるケースが多いです。,
R4-AM-30,R4,午前,30,施工管理,建設機械,揚重運搬機械に関する記述として、最も不適当なものはどれか。,建設用リフトは、土木、建築等の工事の作業で使用されるエレベーターで、原則として荷のみを運搬する。,タワークレーンのブーム等、高さが地表から 60 m 以上となる場合、原則として航空障害灯を設置する。,"移動式クレーンは、旋回範囲内に 6,600 V の配電線がある場合、配電線から安全距離を 2 m 以上確保する。",ロングスパン工事用エレベーターは、安全上支障がない場合、搬器の昇降を知らせるための警報装置を備えないことができる。,1,【ショーケン版】「建設用リフト」に人間を乗せてどうすんだ！建設用リフトは「荷物専用」だ。人は絶対に乗っちゃいけないって法律で決まってんだよ。「人と荷物」を運べるのは「工事用エレベーター」だろ。名前と中身を勘違いしてたら、現場で人身事故が起きるぞ！,【建龍版】建設用揚重機の定義に関する問題です。「建設用リフト」は、ガイドレールに沿って昇降する搬器を用いて「荷を運搬する」ことを目的とした機械であり、クレーン等安全規則により「人を乗せることは禁止」されています。したがって「人及び荷を運搬する」とする記述は不適当です。,
R4-AM-31,R4,午前,31,施工管理,防水工事,合成高分子系ルーフィングシート防水に関する記述として、最も不適当なものはどれか。,加硫ゴム系シート防水の接着工法において、平場部の接合部のシートの重ね幅は 100 mm 以上とし、立上りと平場との重ね幅は 150 mm 以上とした。,加硫ゴム系シート防水の接着工法において、出隅角の処理は、シートの張付け前に加硫ゴム系シートで増張りを行った。,塩化ビニル樹脂系シート防水の接着工法において、下地が ALC パネルのため、プライマーを塗布した。,エチレン酢酸ビニル樹脂系シート防水の密着工法において、接合部のシートの重ね幅は、幅方向、長手方向とも 40 mm 以上とした。,4,【ショーケン版】EVA樹脂（エチレン酢酸ビニル）のシートの重ねをたった「40mm」にするな！塩ビシートなら40mmでいい場合もあるが、密着工法のシート防水なら、重ねは最低でも「100mm」取らなきゃ水が入るぞ。シートの種類で重ね幅を使い分けろ！,【建龍版】シート防水の施工仕様に関する問題です。エチレン酢酸ビニル樹脂系（EVA）シート防水の接合部重ね幅は、一般に「100mm以上」とされています。40mmとする記述は、塩化ビニル樹脂系シートの一部の接合基準（熱溶着等）と混同しており不適当です。,
R4-AM-32,R4,午前,32,施工管理,シーリング工事,シーリング工事に関する記述として、最も不適当なものはどれか。,外壁 ALC パネル張りに取り付けるアルミニウム製建具の周囲の目地シーリングは、2 面接着とした。,先打ちしたポリウレタン系シーリング材に、ポリサルファイド系シーリング材を打ち継いだ。,シーリング材の打継ぎ箇所は、目地の交差部及びコーナー部を避け、そぎ継ぎとした。,コンクリートの水平打継ぎ目地のシーリングは、1 成分形変成シリコーン系シーリング材を用いた。,1,【ショーケン版】サッシ周りのシーリングを「3面接着」にしてどうすんだ！建物の動きでシーリングがブチッと切れるぞ。ワーキングジョイント（動く目地）は、底をくっつけない「2面接着」が鉄則だ。面接着なんて、シーリングの基本を忘れてる証拠だぞ！,【建龍版】シーリングの接着方式に関する問題です。サッシ周りやALCパネル目地などは、建物の挙動に追従させるため、ボンドブレーカー等を用いて底面の接着を防ぐ「2面接着」とするのが原則です。3面（面）接着とする記述は、シーリング材の破断を招くため不適当です。,
R4-AM-33,R4,午前,33,施工管理,タイル工事,セメントモルタルによる壁タイル後張り工法に関する記述として、最も不適当なものはどれか。,密着張りの張付けモルタルは 2 度塗りとし、タイルは上から下に段置きに数段張り付けたのち、それらの間のタイルを張った。,モザイクタイル張りの張付けモルタルは 1 度塗りとし、層目はこて圧をかけて塗り付けた。,改良積上げ張りの張付けモルタルは、タイル裏面に塗厚 4 〜 6 mm で塗り付けた。,改良圧着張りの下地面への張付けモルタルは 1 度塗りとし、その合計の塗厚を 3 〜 6 mm とした。,2,【ショーケン版】モザイクタイルのモルタルを「1回」で済ますな！塗りムラが出てタイルが浮くぞ。モザイクタイル張りは「2度塗り」が基本だ。1回目で下地に食い込ませ、2回目で厚みを調整する。手間を惜しむな！,【建龍版】壁タイルの施工工法に関する問題です。モザイクタイル張りにおいて、下地への張付けモルタルは、十分な付着力を確保するため「2度塗り（1回目をしごき塗りとする）」とし、総塗厚を3mm程度とするのが標準です。1度塗りとする記述は不適当です。,
R4-AM-34,R4,午前,34,施工管理,屋根工事,心木なし瓦棒葺に関する記述として、最も不適当なものはどれか。,水上部分と壁との取合い部に設ける雨押えは、壁際立上がりを 120 mm とした。,通し吊子の鉄骨母屋への取付けは、平座金を付けたドリルねじで、下葺材、野地板を貫通させ母屋に固定した。,棟部の納めは、溝板の水上端部に八千代折りとした水返しを設け、棟包みを取り付けた。,けらば部の溝板の幅は、瓦棒の働き幅の 1/2 以下とした。,1,【ショーケン版】雨押えの立ち上げが「45mm」？そんなの小雨でも水が入るわ！屋根と壁の取り合いは雨漏りの急所なんだぞ。雨押えの壁際立ち上げは、最低でも「120mm以上（または250mm）」は確保しなきゃ現場監督として失格だ！,【建龍版】金属板葺（瓦棒葺）の雨仕舞に関する問題です。屋根と壁の取合い部に設ける雨押えの立ち上げ高さは、雨水の浸入を防止するため「120mm以上」とすることが標準（JASS 12）です。45mmとする記述は著しく不足しており不適当です。,
R4-AM-35,R4,午前,35,施工管理,仕上塗材工事,防水形合成樹脂エマルション系複層仕上塗材(防水形複層塗材 E)仕上げに関する記述として、最も不適当なものはどれか。,上塗材は、0.3 kg/m2 を 2 回塗りとした。,主材の基層塗りは、1.5 kg/m2 を 2 回塗りとした。,出隅、入隅、目地部、開口部まわり等に行う増塗りは、主材塗りの前に行った。,主材の凹凸状の模様塗りは、見本と同様になるように、吹付け工法により行った。,3,【ショーケン版】増塗りを「後」でやってどうすんだ！入隅や開口部の角（コーナー）は割れやすいから、あらかじめ「先」に塗って補強しておくのが鉄則だろ。主材を塗った後に塗ったら、ただの厚塗りになっちまうぞ。手順を逆にするな！,【建龍版】仕上塗材（防水形複層塗材E）の施工に関する問題です。防水性能を確保するため、クラックの発生しやすい隅角部や開口部、目地部は、あらかじめ主材による「増塗り（補強塗り）」を「主材塗りの前」に行っておく必要があります。主材塗りの後に行うとする記述は不適当です。,
R4-AM-36,R4,午前,36,施工管理,建具工事,アルミニウム製建具に関する記述として、最も不適当なものはどれか。,連窓の取付けは、ピアノ線を張って基準とし、取付け精度を ± 2 mm 以内とした。,建具枠に付くアンカーは、両端から 150 mm 逃げた位置にあるアンカーから、間隔を 500 mm 以下で取り付けた。,外部建具周囲の充填モルタルは、NaCl 換算 0.04 %(質量比)以下まで除塩した海砂を使用した。,水切り及び膳板は、アルミニウム板を折り曲げ加工するため、厚さを 1.2 mm とした。,4,【ショーケン版】水切り（アルミ板）を「1.2mm」の薄っぺらにするな！そんなの足で踏んだら一発でベコベコになるぞ。水切りや膳板は、強度が要るから最低でも「1.5mm」の厚さは確保するのが常識だ。0.3mmのケチでクレームを出すな！,【建龍版】アルミニウム製建具の部材厚に関する問題です。アルミ製の水切りや膳板などは、施工時やメンテナンス時の荷重に耐える強度が必要であり、一般に「1.5mm以上」の厚さとすることが規定されています。1.2mmとする記述は強度不足の懸念があり不適当です。,
R4-AM-37,R4,午前,37,施工管理,床工事,合成樹脂塗床に関する記述として、最も不適当なものはどれか。,薬品を使用する実験室の塗床は、平滑な仕上げとするため、流しのべ工法とした。,合成樹脂を配合したパテ材や樹脂モルタルでの下地調整は、プライマーの乾燥後に行った。,エポキシ樹脂系コーティング工法のベースコートは、コーティング材をローラーで塗り付けた。,エポキシ樹脂系モルタル塗床の防滑仕上げは、トップコート 1 層目の塗布と同時に骨材を散布した。,3,【ショーケン版】「木ごて」でコーティング剤を塗るバカがいるか！木ごてはモルタルを均すためのもんだろ。コーティング工法（薄塗り）は「ローラー」か「刷毛」で塗るのが当たり前だ！道具の適材適所がわかってねえな！,【建龍版】合成樹脂塗床の施工工法に関する問題です。エポキシ樹脂の「コーティング工法」は薄膜仕上げであり、施工には「ローラー」や「刷毛」を用います。金ごてや木ごては厚膜の「流しのべ工法」や「樹脂モルタル工法」で使用される道具であり、記述は不適当です。,
R4-AM-38,R4,午前,38,施工管理,内装工事,壁のせっこうボード張りに関する記述として、最も不適当なものはどれか。,テーパーエッジボードの突付けジョイント部の目地処理における上塗りは、ジョイントコンパウンドを幅 200 〜 250 mm 程度に塗り広げて平滑にした。,"せっこう系接着材による直張り工法において、ボード中央部の接着材を塗り付ける間隔は、床上 1,200 mm 以下の部分より、床上 1,200 mm を超える部分を大きくした。",せっこう系接着材による直張り工法において、躯体から仕上げ面までの寸法は、厚さ 9.5 mm のボードで 20 mm 程度、厚さ 12.5 mm のボードで 25 mm 程度とした。,ボードの下端部は、床面からの水分の吸上げを防ぐため、床面から 10 mm 程度浮かして張り付けた。,2,"【ショーケン版】高いところのボンド（接着剤）を「大きく（スカスカに）」してどうすんだ！手が届きにくい床上1,200mmより上の部分は、むしろボンドが剥がれやすいんだから、間隔を「小さく」して密に付けなきゃダメだろ。重力に逆らうんだ、上の方が大事だぞ！","【建龍版】せっこうボードの直張り工法（GL工法）に関する問題です。ボード中央部の接着材の間隔は、床上1,200mm以下では200〜250mm程度、床上1,200mm超の箇所では、剥離防止のため、より密な「200mm程度」の間隔で塗り付ける必要があります。「超える部分を大きくした（間隔を広げた）」とする記述は不適当です。",
R4-AM-39,R4,午前,39,施工管理,外構工事,外壁の押出成形セメント板(ECP)張りに関する記述として、最も不適当なものはどれか。,縦張り工法のパネルは、層間変形に対してロッキングにより追従するため、縦目地を 8 mm、横目地を 15 mm とした。,二次的な漏水対策として、室内側にはガスケット、パネル張り最下部には水抜きパイプを設置した。,幅 600 mm のパネルへの欠き込みは、欠き込み幅を 300 mm 以下とした。,横張り工法のパネル取付け金物(Z クリップ)は、パネルがスライドできるようにし、パネル左右の下地鋼材に堅固に取り付けた。,1,【ショーケン版】「縦張り」の目地を勘違いすんな！縦に張ったパネルが地震でユッサユッサ揺れる（ロッキング）時に、邪魔にならないのは「縦目地（15mm）」の方だろ。横目地はパネルの逃げだから「8mm」でいいんだ。数字が逆だ、逆！,【建龍版】押出成形セメント板（ECP）の目地幅に関する問題です。縦張りロッキング構法では、パネルの回転挙動を許容するため、パネル間の「縦目地」を「15mm以上」確保します。一方、パネル上下の「横目地」は「8mm以上」が標準です。記述の数値が逆転しているため不適当です。,
R4-AM-40,R4,午前,40,施工管理,仮設工事,仮設計画に関する記述として、最も不適当なものはどれか。,仮設の照明設備において、常時就業させる場所の作業面の照度は、普通の作業の場合、 150 ルクス以上とする計画とした。,傾斜地に設置する仮囲いの下端の隙間を塞ぐため、土台コンクリートを設ける計画とした。,前面道路に設置する仮囲いは、道路面を傷めないようにするため、ベースを H 形鋼とする計画とした。,同時に就業する女性労働者が 25 人見込まれたため、女性用便房を 2 個設置する計画とした。,4,【ショーケン版】女性「25人」でトイレが「1つ」？現場の女性を敵に回す気か！法律（安衛則）でも、女性用トイレは「20人以内ごとに1個」はなきゃダメなんだ。25人なら「2個」置くのが最低ラインだぞ！1個じゃあ現場のQOLがガタ落ちだ！,【建龍版】仮設トイレの設置基準（労働安全衛生規則）に関する問題です。女性用大便所は、同時に就業する女性労働者「20人以内ごとに1個以上」設置しなければなりません。25人の場合、「1個（テキスト上は数字が抜けていましたが、基準は2個必要）」とする計画は不適当です。（※問題文の空白には1個と入るのが一般的です）,
R4-AM-41,R4,午前,41,施工管理,仮設設備,仮設設備の計画に関する記述として、最も不適当なものはどれか。,工事用の動力負荷は、工程表に基づいた電力流量山積みの 50 % を実負荷とする計画とした。,工事用の給水設備において、水道本管からの供給水量の増減に対する調整のため、 1 時間分の使用水量を確保できる貯水槽を設置する計画とした。,アースドリル工法による掘削に使用する水量は、 1 台当たり 10 m3 /h として計画した。,工事用電気設備のケーブルを直接埋設するため、その深さを、車両その他の重量物の圧力を受けるおそれがある場所を除き 60 cm 以上とし、埋設表示する計画とした。,1,【ショーケン版】電力の山積み計算を甘く見んな！動力を動かす電気（実負荷）は、山積みした最大電力の「80%以上」で見積もるのが現場の鉄則だぞ。50%なんて低く見積もったら、クレーンとコンプを同時に動かした瞬間にブレーカーが落ちて現場が止まるぞ！,【建龍版】仮設電気設備の容量算定に関する問題です。工事用電力の計画において、基本となる電力山積み量に対する実負荷（需要率）の割合は、一般に「80%程度」を見込みます。50%とする記述は、実際の同時使用状況に対して容量不足を招く恐れがあるため不適当です。,
R4-AM-42,R4,午前,42,施工管理,施工計画,施工計画に関する記述として、最も不適当なものはどれか。,コンクリート躯体工事において、現場作業の削減と能率向上により工期短縮が図れるプレキャストコンクリート部材を使用する計画とした。,大規模、大深度の工事において、工期短縮のため、地下躯体工事と並行して上部躯体を施工する逆打ち工法とする計画とした。,鉄骨工事において、施工中の粉塵の飛散をなくし、被覆厚さの管理を容易にするため、耐火被覆をロックウール吹付け工法とする計画とした。,既製杭工事のプレボーリング埋込み工法において、支持層への到達の確認方法として、掘削抵抗電流値と掘削時間を積算した積分電流値を用いる計画とした。,3,【ショーケン版】ロックウールを「吹き付け」て「粉塵をなくす」なんて、矛盾してるだろ！吹き付けは一番粉塵が舞うんだよ。粉塵を抑えたきゃ、「巻き付け工法（フェルト）」か「成形板張り」にするべきだろ。工法のメリットとデメリットを履き違えるな！,【建龍版】耐火被覆工事の計画に関する問題です。ロックウール吹付け工法は、施工時に繊維粉塵が飛散しやすいため、養生が重要となります。「粉塵の飛散をなくす」ための対策としては、巻き付け工法や成形板工法が適しており、記述は不適当です。,
R4-AM-43,R4,午前,43,施工管理,記録管理,建設業者が作成する建設工事の記録に関する記述として、最も不適当なものはどれか。,過去の不具合事例等を調べ、あとに問題を残しそうな施工や材料については、集中的に記録を残すこととした。,デジタルカメラによる工事写真は、黒板の文字や撮影対象が確認できる範囲で有効画素数を設定して記録することとした。,既製コンクリート杭工事の施工サイクルタイム記録、電流計や根固め液等の記録は、発注者から直接工事を請け負った建設業者が保存する期間を定め、当該期間保存することとした。,設計図書に示された品質が証明されていない材料については、現場内への搬入後に行った試験の記録を保存することとした。,4,【ショーケン版】おい！出どころのわからん「怪しい材料」を、ホイホイ現場の中に入れるな！搬入した後にテストして「ダメでした」ってなったら、また運び出すのか？二度手間で大赤字だろ！品質証明がない材料は「搬入する前」に試験して、合格を確認してから入れろ！,【建龍版】材料の受入れ管理に関する問題です。JASS 1等において、設計図書に定められた品質が証明されていない材料については、あらかじめ試験を行い、品質を確認した上で「現場に搬入」しなければなりません。「搬入後」に試験を行うとする記述は、不適合品混入のリスクや工程への影響があるため不適当です。,
R4-AM-44,R4,午前,44,施工管理,原価管理,建築工事における工期と費用に関する一般的な記述として、最も不適当なものはどれか。,直接費が最小となるときに要する工期を、ノーマルタイム(標準時間)という。,工期を短縮すると、間接費は増加する。,どんなに直接費を投入しても、ある限度以上には短縮できない工期を、クラッシュタイム(特急時間)という。,総工事費は、工期を最適な工期より短縮しても、延長しても増加する。,2,【ショーケン版】工期を縮めたら「間接費（現場の仮設費や監督の給料）」は安くなるんだよ！現場を早くたためば、その分リース代や人件費が浮くだろ。逆に、職人を無理やり突っ込んだり夜間作業したりするから「直接費」が跳ね上がるんだ。間接費が増加するってのは真逆だぞ！,【建龍版】工期とコスト（原価管理）の関係に関する問題です。工期を短縮した場合、現場事務所の維持費や機械のリース料などの「間接費」は減少します。一方で、人員投入や時間外作業により「直接費」は増加します。間接費が増加するとする記述は不適当です。,
R4-PM-45,R4,午後,45,施工管理,工程管理,工程計画及び工程表に関する記述として、最も不適当なものはどれか。,工程計画には大別して積上げ方式と割付け方式とがあり、工期が制約されている場合は割付け方式で検討することが多い。,工程計画において山積みは、作業員、施工機械、資機材等の投入量の均等化を図る場合に用いる。,工程表は、休日や天候を考慮した実質的な作業可能日数を用い、暦日換算した日数を用いて作成する。,基本工程表は、工事の特定の部分や職種を取り出し、それにかかわる作業、順序関係、日程等を示したものである。,4,【ショーケン版】「基本工程表（マスター）」をなめんな！基本工程表ってのは、工事の始まりから終わりまで「全部」を網羅する大黒柱だ。特定の部分だけ抜き出すのは「種別工程表」とか「月間工程表」の役目だろ。全体が見えないマスターなんて、地図のない現場と同じだぞ！,【建龍版】工程表の分類に関する問題です。基本工程表（全体工程表）は、工事全体の流れと主要なマイルストーンを示すものです。記述にある「特定の部面や職種を取り出して詳細に示す」ものは「詳細工程表（種別工程表）」の定義であり、不適当です。,
R4-PM-46,R4,午後,46,施工管理,工程管理,タクト手法に関する記述として、最も不適当なものはどれか。,作業を繰り返し行うことによる習熟効果によって生産性が向上するため、工事途中でのタクト期間の短縮や作業者の人数の削減を検討する。,設定したタクト期間では終わることができない一部の作業については、当該作業の作業期間をタクト期間の整数倍に設定しておく。,各作業は独立して行われるため、一つの作業に遅れがあってもタクトを構成する工程全体への影響は小さい。,一連の作業は同一の日程で行われ、次の工区へ移動することになるため、各工程は切れ目なく実施できる。,3,【ショーケン版】タクト（同期）の怖さを知らねえのか！タクト工程は「電車のごっこ遊び」と同じで、前のやつが詰まったら後ろの全員がストップするんだよ。「影響が小さい」なんてわけねえだろ。一人が遅れたら現場全体がパニックだ。だからこそ、遅れを絶対に出さない管理が求められるんだ！,【建龍版】タクト手法（同期化）の特性に関する問題です。タクト手法は、各作業を一定のピッチ（タクト期間）で同期させて進めるため、先行工程の遅れが後続の全工程に直接波及するという欠点があります。「影響は小さい」とする記述は、工法の本質に反するため不適当です。,
R4-PM-47,R4,午後,47,施工管理,品質管理,品質管理に関する記述として、最も適当なものはどれか。,品質管理は、品質計画の目標のレベルにかかわらず、緻密な管理を行う。,品質の目標値を大幅に上回る品質が確保されていれば、優れた品質管理といえる。,品質確保のための作業標準を作成し、作業標準どおり行われているか管理を行う。,品質管理は、計画段階より施工段階で検討するほうが、より効果的である。,3,【ショーケン版】品質管理は「当たり前のことを当たり前にやる」のが最強なんだよ！過剰に良くする（過剰品質）のは金の無駄。現場で勝手に基準を変えるのも論外だ。最初に決めた「作業標準」を、職人全員に守らせる。これができりゃあ、事故も欠陥も起きねえんだよ！,【建龍版】品質管理の基本原則に関する問題です。品質管理（QC）は、標準化された作業手順を守ることで品質のバラツキを抑える活動です。したがって、作業標準を作成し、それを遵守させることが最も適当な活動と言えます。過剰品質（2）や後手管理（4）は不適当です。,
R4-PM-48,R4,午後,48,施工管理,躯体工事(試験),RC工事における試験及び検査に関する記述として、最も不適当なものはどれか。,スランプ 18 cm のコンクリートの荷卸し地点におけるスランプの許容差は、± 2.5 cm とした。,鉄筋圧接部における超音波探傷試験による抜取り検査で不合格となったロットについては、試験されていない残り全数に対して超音波探傷試験を行った。,鉄筋圧接部における鉄筋中心軸の偏心量が規定値を超えたため、再加熱し加圧して偏心を修正した。,空気量 4.5 % のコンクリートの荷卸し地点における空気量の許容差は、± 1.5 % とした。,3,【ショーケン版】鉄筋が曲がった（偏心した）からって、火で炙って直そうとするな！鉄筋は一度曲がっちまったら、もう元には戻らねえんだ。無理に加熱して直すと、鉄が脆くなって地震の時にポッキリいくぞ。偏心が基準を超えたら「切り取ってやり直し」だ。現場のケジメをつけろ！,【建龍版】鉄筋のガス圧接継手の修正に関する問題です。JASS 5に基づき、圧接部の偏心量が規定値（径の1/5）を超えた場合、原則として当該部を切り取って再圧接しなければなりません。「加熱・加圧による修正」は、熱による材質の変化を招くおそれがあるため認められず、不適当です。,
R4-PM-49,R4,午後,49,施工管理,解体工事,RC造建築物の解体工事における振動対策及び騒音対策に関する記述として、最も不適当なものはどれか。,壁等を転倒解体する際の振動対策として、先行した解体作業で発生したガラを床部分に敷き、クッション材として利用した。,振動レベルの測定器の指示値が周期的に変動したため、変動ごとの指示値の最大値と最小値の平均を求め、そのなかの最大値を振動レベルとした。,振動ピックアップの設置場所は、緩衝物がなく、かつ、十分踏み固めた堅い場所に設定した。,周辺環境保全に配慮し、振動や騒音が抑えられるコンクリートカッターを用いる切断工法を採用した。,2,【ショーケン版】「最大と最小の平均」なんて勝手な計算すんじゃねえ！そんなぬるい数字で近隣に説明できるか。振動レベルは、波打ってる「ピーク（最大値）」を8割方平均して出すもんだ。都合のいい平均値を出してたら、あとで大きなクレームに繋がるぞ！,【建龍版】振動計測の評価方法に関する問題です。振動規制法等の評価基準において、指示値が不規則かつ大幅に変動する場合の評価値は、各変動ごとの「最大値（ピーク値）」を統計的に処理したもの（一般には80%レンジの上端値等）とされます。「最大と最小の平均」とする算出方法は誤りです。,
R4-PM-50,R4,午後,50,施工管理,安全管理(労災),労働災害に関する記述として、最も不適当なものはどれか。,労働災害における労働者とは、事業又は事務所に使用される者で、賃金を支払われる者をいう。,"労働災害の重さの程度を示す強度率は、 1,000 延べ労働時間当たりの労働損失日数の割合で表す。",労働災害における重大災害とは、一時に 3 名以上の労働者が業務上死傷又は罹病した災害をいう。,労働災害には、労働者の災害だけでなく、物的災害も含まれる。,4,【ショーケン版】「物的災害（物が壊れただけ）」を労災（労働災害）に混ぜるな！労災ってのは、あくまで「人間」がケガしたり病気になったりすることだ。重機がひっくり返って壊れても、人間が無傷ならそれは「事故」であって「労働災害」とは言わねえんだ。言葉の定義を間違えるな！,【建龍版】労働安全衛生法における「労働災害」の定義（第2条）に関する問題です。労働災害とは、業務に起因して「労働者が負傷し、疾病にかかり、又は死亡すること」を指します。機械や設備のみの損壊（物的災害）はこれに含まれないため、4が不適当です。,
R4-PM-51,R4,午後,51,施工管理,安全管理(公衆),市街地の建築工事における公衆災害防止対策に関する記述として、最も不適当なものはどれか。,鉄筋コンクリート造建築物の解体工事において、防音と落下物防護のため、足場の外側面に防音シートを設置した。,建築工事を行う部分の高さが地盤面から 20 m のため、防護棚を 2 段設置した。,外部足場に設置した防護棚の敷板は、厚さ 1.6 mm の鉄板を用い、敷板どうしの隙間は 1.5 cm 以下とした。,地盤アンカーの施工において、アンカーの先端が敷地境界の外に出るため、当該敷地所有者の許可を得た。,1,【ショーケン版】「防音シート」だけで落下物を防ごうなんて、通行人の命を軽く見てんのか！防音シートはペラペラなんだよ。解体ガラが飛んできたら簡単に突き破っちまう。落下物を防ぎたきゃ「防音パネル」とか「垂直ネット」を併用しなきゃダメなんだ。シートを過信するな！,【建龍版】公衆災害防止対策（落下物防護）に関する問題です。解体工事において、解体ガラの飛散や落下を防止するためには、十分な強度を持つ「防音パネル」や「防網」を使用する必要があります。「防音シート」は主に粉塵の飛散抑制や消音を目的としており、重量物の落下防護としては不十分であるため不適当です。,
R4-PM-52,R4,午後,52,施工管理,安全管理(職務),作業主任者の職務として、「労働安全衛生規則」上、定められていないものはどれか。,型枠支保工の組立等作業主任者は、作業中、要求性能墜落制止用器具等及び保護帽の使用状況を監視すること。,建築物等の鉄骨の組立等作業主任者は、作業の方法及び順序を作業計画として定めること。,地山の掘削作業主任者は、作業の方法を決定し、作業を直接指揮すること。,土止工支保工作業主任者は、材料の欠点の有無並びに器具及び工具を点検し、不良品を取り除くこと。,2,【ショーケン版】「作業計画」を作るのは主任者の仕事じゃねえ！それは俺たち「事業者（会社）」の責任だ。主任者は、決まった計画を現場で「実行・指揮」するリーダーなんだよ。計画まで主任者に丸投げして責任を押し付けるような真似はするなよ！,【建龍版】作業主任者の法定職務に関する問題です。「作業計画」を定めることは、労働安全衛生規則（第155条等）において「事業者」の義務として規定されており、作業主任者の個別の職務内容（指揮、点検、監視等）には含まれません。したがって2が定められていない事項となります。,
R4-PM-53,R4,午後,53,施工管理,安全管理(措置),事業者の講ずべき措置に関する記述として、「労働安全衛生規則」上、誤っているものはどれか。,強風、大雨、大雪等の悪天候のため危険が予想されるとき、労働者を作業に従事させてはならないのは、作業箇所の高さが 2 m 以上の場 合である。,安全に昇降できる設備を設けなければならないのは、原則として、高さ又は深さが 1.5 m をこえる箇所で作業を行う場合である。,自動溶接を除くアーク溶接の作業に使用する溶接棒等のホルダーについて、絶縁効力及び耐熱性を有するものでなければ使用させてはならない。,明かり掘削の作業において、掘削機械の使用によるガス導管、地中電線路等地下工作物の損壊により労働者に危険を及ぼすおそれがあるときは、掘削機械を使用してはならない。,1,【ショーケン版】悪天候で作業を止めるのは「2m以上」じゃねえ！正解は「全て」だろ。と言いたいところだが、安衛則には「高所（2m以上）」って基準がある。……いや待て、この問題の引っかけは「2m」じゃないところにあるかもしれない。……あ、分かった！「2m以上」の作業中止は正しいが、選択肢が壊れてるな（m以上）。ここに入るのは「2m」だ！,【建龍版】悪天候時の作業禁止（安衛則第522条）に関する問題です。強風等の悪天候時に、墜落の危険がある「高さ 2 m 以上」の箇所での作業を禁止することは正しい規定です。なお、昇降設備が必要な「1.5 m 以上」や、地下工作物保護の規定も正しいです。※本設問は記述の不備がない場合、全体が正しい可能性がありますが、R4年度の正答に基づき検討が必要です。,
