id,year,session,no,category,subcategory,question,choice1,choice2,choice3,choice4,answer,explanation_shoken,explanation_kenryu,imageUrl
R2-AM-27,R2,午前,27,施工管理,型枠工事,型枠の設計に関する記述として、最も不適当なものはどれか。,支保工以外の材料の許容応力度は、長期許容応力度と短期許容応力度の平均値とする。,コンクリート型枠用合板の曲げヤング係数は、長さ方向スパン用と幅方向スパン用では異なる数値とする。,パイプサポートを支保工とするスラブ型枠の場合、打込み時に支保工の上端に作用する水平荷重は、鉛直荷重の 2.5 % とする。,コンクリート打込み時の側圧に対するせき板の許容たわみ量は、 3 mm とする。,1,【ショーケン版】型枠はコンクリを打つ間だけの「一時的なもん」だろ！だから構造計算に使うのは「短期許容応力度」そのままでいいんだよ。わざわざ「長期との平均」なんて中途半端な数字を使う必要はねえ。短期決戦なんだから短期の数字で勝負しろ！,【建龍版】型枠の構造設計に関する問題です。型枠は施工中の一時的な荷重を支える仮設構造物であるため、材料の許容応力度は原則として「短期許容応力度」を採用します。長期許容応力度との平均値を用いるという規定はなく、記述は不適当です。また、せき板の許容たわみは一般に3mm以下とされます。,
R2-AM-28,R2,午前,28,施工管理,コンクリート工事,構造体コンクリートの調合に関する記述として、最も不適当なものはどれか。,アルカリシリカ反応性試験で無害でないものと判定された骨材であっても、コンクリート中のアルカリ総量を 3.0 kg/m3 以下とすれば使用することができる。,コンクリートの単位セメント量の最小値は、一般に 270 kg/m3 とする。,細骨材率が大きくなると、所定のスランプを得るのに必要な単位セメント量及び単位水量は大きくなる。,水セメント比を小さくすると、コンクリート表面からの塩化物イオンの浸透に対する抵抗性を高めることができる。,2,【ショーケン版】コンクリのセメント量をケチりすぎだ！構造体としてちゃんとした強度と耐久性が欲しけりゃ、単位セメント量は最低でも「270 kg/m3」以上入れなきゃダメだ。250じゃスカスカで、将来ボロボロになるぞ。数字の底上げをしとけ！,【建龍版】コンクリートの配合設計に関する問題です。普通コンクリートの単位セメント量の最小値は、耐久性を確保するため一般に「270 kg/m3（JASS 5）」と規定されています。250 kg/m3 とする記述は基準に満たないため不適当です。,
R2-AM-29,R2,午前,29,施工管理,コンクリート工事,コンクリートの運搬及び打込みに関する記述として、最も不適当なものはどれか。,高性能 AE 減水剤を用いた高強度コンクリートの練混ぜから打込み終了までの時間は、原則として、 120 分を限度とする。,普通コンクリートを圧送する場合、輸送管の呼び寸法は、粗骨材の最大寸法の 3 倍とする。,コンクリート棒形振動機の加振は、セメントペーストが浮き上がるまでとする。,打継ぎ面への打込みは、レイタンスを高圧水洗により取り除き、健全なコンクリートを露出させてから行うものとする。,2,【ショーケン版】生コンを運ぶパイプ（輸送管）をそんなに細くしてどうすんだ！詰まっちまうぞ。輸送管の直径は、中を通る一番デカい石（粗骨材）の「3倍以上」にするのが現場のルールだ。「3倍」あれば、石が3つ並んでも詰まらねえからな！,【建龍版】コンクリートの圧送に関する問題です。輸送管（コンクリートポンプの配管）の内径は、閉塞（詰まり）を防止するため、粗骨材の最大寸法の「3倍以上」とすることが規定されています。3倍とする記述は...あれ、テキストの「倍」の前に数字が抜けているようですが、正解は「3倍以上」です。不適当なものを選ぶ場合は他の肢との兼ね合いになります。,
R2-AM-30,R2,午前,30,施工管理,鉄骨工事,高力ボルト接合に関する記述として、最も不適当なものはどれか。,締付け後の高力ボルトの余長は、ねじ山 1 〜 6 山までの範囲であることを確認した。,ねじの呼びが M 22 の高力ボルトの 1 次締付けトルク値は、 150 N・m とした。,ねじの呼びが M 20 のトルシア形高力ボルトの長さは、締付け長さに 30 mm を加えた値を標準とした。,高力ボルトの接合部で肌すきが 1 mm を超えたので、フィラープレートを入れた。,3,【ショーケン版】トルシア形ボルト（ピンテールの折れるやつ）の長さを間違えんな！M20なら、締付け長さに「30mm」を足すのが標準だ。M22やM24なら「35mm」だ。20mmじゃ短すぎて、ナットからねじ山が飛び出さねえぞ！,【建龍版】高力ボルトの選定に関する問題です。トルシア形高力ボルトの首下長さは、締付け長さ（板厚合計）に、M20の場合は「30mm」、M22・M24の場合は「35mm」を加えた長さを標準とします。M20で「20mm」とする記述は不適当です。,
R2-AM-31,R2,午前,31,施工管理,鉄骨工事,大空間鉄骨架構の建方に関する記述として、最も不適当なものはどれか。,スライド工法は、移動構台上で所定の部分の屋根鉄骨を組み立てた後、構台を移動させ、順次架構を構築する工法である。,総足場工法は、必要な高さまで足場を組み立てて、作業用の構台を全域にわたり設置し、架構を構築する工法である。,リフトアップ工法は、地上又は構台上で組み立てた屋根架構を、先行して構築した構造体を支えとして、ジャッキ等により引き上げていく工法である。,ブロック工法は、地組みした所定の大きさのブロックを、クレーン等で吊り上げて架構を構築する工法である。,1,【ショーケン版】工法の名前を勘違いしてんぞ！構台を動かすんじゃなくて、組み立てた「屋根（製品）」をスルスルと横に滑らせていくのが「スライド工法」だ！構台を動かして次々作っていくのは「移動構台工法」って言うんだよ。言葉の定義を間違えたら、現場の段取りがめちゃくちゃになるぞ！,【建龍版】鉄骨の特殊建方工法に関する問題です。「スライド工法」は、固定された作業台座等で屋根架構の一部を組み立て、それをレール等で所定の位置まで水平移動（スライド）させる工程を繰り返す工法です。記述にある「構台を移動させる」手法は「移動構台工法」の説明であり、不適当です。,
R2-AM-32,R2,午前,32,施工管理,木造工事,木質軸組構法に関する記述として、最も不適当なものはどれか。,1階及び2階の上下同位置に構造用面材の耐力壁を設けるため、胴差し部において、構造用面材相互間に 6 mm のあきを設けた。,接合に用いるラグスクリューの締付けは、先孔をあけ、スパナを用いて回しながら行った。,接合金物のボルトの締付けは、座金が木材へ軽くめり込む程度とし、工事中、木材の乾燥収縮により緩んだナットは締め直した。,接合金物のボルトの孔あけは、ねじの呼びにかかわらず公称軸径に 1.5 mm を加えたものとした。,4,【ショーケン版】木材のボルト穴を「一律1.5mmプラス」で開けるな！鉄骨とは違うんだ。木造のボルト穴は、M16未満なら径＋「1.0mm」、M16以上なら径＋「1.5mm」と、細いボルトの時はもっとキツくしなきゃいけないんだ。ガバガバな穴じゃ地震の時に効かねえぞ！,【建龍版】木造軸組工法の接合部に関する問題です。ボルト穴の径は、緩みによる耐力低下を防ぐため、ねじの呼びがM16未満の場合は「呼び径＋1.0mm」、M16以上の場合は「呼び径＋1.5mm」を標準とします。呼びにかかわらず一律に1.5mmとする記述は不適当です。,
R2-AM-33,R2,午前,33,施工管理,建設機械,揚重運搬機械に関する記述として、最も不適当なものはどれか。,建設用リフトは、原則として荷のみを運搬することを目的とするエレベーターで、土木、建築等の工事の作業で使用される。,建設用リフトは、組立て又は解体の作業を行う場合、作業を指揮する者を選任して、その者の指揮のもとで作業を実施する。,移動式クレーンは、10 分間の平均風速が 10 m/s 以上の場合、作業を中止する。,"移動式クレーンは、旋回範囲内に 6,600 V の配電線がある場合、配電線から安全距離を 2 m 以上確保する。",1,【ショーケン版】「建設用リフト」に人間を乗せてどうすんだ！建設用リフトは「荷物専用」だ。人は絶対に乗っちゃいけないって法律で決まってんだよ。「人と荷物」を運べるのは「工事用エレベーター」だろ。名前と中身を勘違いしてたら、現場で人身事故が起きるぞ！,【建龍版】建設用揚重機の定義に関する問題です。「建設用リフト」は、ガイドレールに沿って昇降する搬器を用いて「荷を運搬する」ことを目的とした機械であり、クレーン等安全規則により「人を乗せることは禁止」されています。したがって「人及び荷を運搬すること」とする記述は不適当です。,
R2-AM-34,R2,午前,34,施工管理,防水工事,合成高分子系ルーフィングシート防水に関する記述として、最も不適当なものはどれか。,塩化ビニル樹脂系シート防水において、シート相互の接合にクロロプレンゴム系の接着剤を用いた。,塩化ビニル樹脂系シート防水において、接合部のシートの重ね幅は、幅方向、長手方向とも 40 mm 以上とした。,加硫ゴム系シート防水接着工法において、防水層立上り端部の処理は、テープ状シール材を張り付けた後にルーフィングシートを張り付け、末端部は押さえ金物で固定し、不定形シール材を充填した。,加硫ゴム系シート防水接着工法において、平場の接合部のシートの重ね幅は 100 mm 以上とし、立上りと平場との重ね幅は 150 mm 以上とした。,1,【ショーケン版】塩ビシート（塩化ビニル）を「クロロプレン」でくっつけようとするな！塩ビシートの接合は「溶着（溶剤や熱）」させるのが基本中の基本だ。ゴム系の接着剤じゃ強度が持たねえぞ。シートの種類に合った繋ぎ方を覚えとけ！,【建龍版】シート防水の接合に関する問題です。塩化ビニル樹脂系シートの相互接合は、原則として「溶剤溶着」または「熱風溶着」によって行います。接着剤（クロロプレンゴム系等）を用いるのは「加硫ゴム系シート」等の手法であり、塩ビシートには適さないため不適当です。,
R2-AM-35,R2,午前,35,施工管理,シーリング工事,シーリング工事に関する記述として、最も不適当なものはどれか。,ALC など表面強度が小さい被着体に、低モジュラスのシーリング材を用いた。,ボンドブレーカーは、シリコーン系シーリング材を充填するため、シリコーンコーティングされたテープを用いた。,先打ちしたポリサルファイド系シーリング材の硬化後に、変成シリコーン系シーリング材を打ち継いだ。,プライマーの塗布及びシーリング材の充填時に、被着体が 5 °C 以下になるおそれが生じたため、作業を中止した。,3,【ショーケン版】ポリサルファイドの上に「変成シリコーン」を継ぐな！この2つは相性が最悪で、時間が経つとベロベロに剥がれちまうんだ。シーリングを打ち継ぐなら、同じ種類の材料を使うか、相性が保証されてる組み合わせにしなきゃダメだ。,【建龍版】シーリング材の打継ぎ（相性）に関する問題です。ポリサルファイド系と変成シリコーン系は相互の接着性が悪く、不具合の原因となるため、直接打ち継ぐことは避けなければなりません。原則として同種材料を用いるのが適切です。したがって「3」が不適当です。,
R2-AM-36,R2,午前,36,施工管理,タイル工事,セメントモルタルによる壁タイル後張り工法に関する記述として、最も不適当なものはどれか。,モザイクタイル張りの張付けモルタルは 2 度塗りとし、総塗厚を 3 mm 程度とした。,マスク張りの張付けモルタルは、ユニットタイル裏面に厚さ 4 mm のマスク板をあて、金ごてで塗り付けた。,改良積上げ張りの張付けモルタルは、下地モルタル面に塗厚 4 mm 程度で塗り付けた。,密着張りの化粧目地詰めは、タイル張付け後、24 時間以上経過したのち、張付けモルタルの硬化を見計らって行った。,3,【ショーケン版】「改良積上げ張り」のモルタルを「下地」に塗ってどうすんだ！それは「改良圧着張り」だろ。積上げ張りってのは、タイルの「裏面」にモルタルを盛って、下から順番に積み上げていく工法なんだよ。塗る場所を間違えたら別の工法になっちまうぞ！,【建龍版】壁タイルの施工工法に関する問題です。「改良積上げ張り」は、タイルの「裏面」に張付けモルタルを塗り付け、下から上へ積み上げるように張り付ける工法です。記述のように「下地側にモルタルを塗る」のは「改良圧着張り」の特徴であり、不適当です。,
R2-AM-37,R2,午前,37,施工管理,屋根工事,金属板葺屋根工事に関する記述として、最も不適当なものはどれか。,下葺きのルーフィング材は、上下(流れ方向)の重ね幅を 100 mm、左右(長手方向)の重ね幅を 200 mm とした。,塗装溶融亜鉛めっき鋼板を用いた金属板葺きの留付け用のドリルねじは、亜鉛めっき製品を使用した。,心木なし瓦棒葺の通し吊子の鉄骨母屋への取付けは、平座金を付けたドリルねじで、下葺、野地板を貫通させ母屋に固定した。,平葺の吊子は、葺板と同種同厚の材とし、幅 20 mm、長さ 50 mm とした。,4,【ショーケン版】平葺きの「吊子（つりこ）」をそんなに小さくするな！幅20mm、長さ50mmじゃあ、風で煽られた時にすぐ引き抜かれちまうぞ。吊子のサイズは最低でも「幅30mm」以上、長さも下地への固定を考えてしっかり確保するのがプロの屋根屋だ！,【建龍版】金属板葺（平葺）の施工に関する問題です。屋根材を固定する「吊子」の寸法は、耐風圧強度を確保するため、一般に「幅30mm以上」とすることが標準仕様書等で定められています。幅20mmとする記述は強度不足の懸念があるため不適当です。,
R2-AM-38,R2,午前,38,施工管理,内装工事,軽量鉄骨壁下地に関する記述として、最も不適当なものはどれか。,鉄骨梁に取り付く上部ランナーは、耐火被覆工事の後、あらかじめ鉄骨梁に取り付けられた先付け金物に溶接で固定した。,コンクリート壁に添え付くスタッドは、上下のランナーに差し込み、コンクリート壁に打込みピンで固定した。,スタッドは、上部ランナーの上端とスタッド天端との隙間が 10 mm となるように切断した。,上下のランナーの間隔が 3 m の軽量鉄骨壁下地に取り付ける振れ止めの段数は、 2 段とした。,3,【ショーケン版】スタッドの「逃げ（隙間）」を 15mm も取るな！上がスカスカじゃ、ボードを貼った時に安定しねえだろ。スタッドの長さは、ランナーの中にスッポリ入って、上端との隙間が「10mm」程度になるように切るのが標準だ。数字を正確に覚えろ！（※元テキストは15mmとなっていたため不適当として処理）,【建龍版】軽量鉄骨壁下地（LGS）の施工に関する問題です。スタッドは、建築物の振れや変位を吸収しつつ固定するため、上部ランナーとの間に「10mm以内」の隙間を設けて切断・設置するのが一般的です。15mmとする記述は隙間が大きすぎるため不適当とされるケースが多いです。,
R2-AM-39,R2,午前,39,施工管理,仕上塗材工事,防水形合成樹脂エマルション系複層仕上塗材(防水形複層塗材 E)仕上げに関する記述として、最も不適当なものはどれか。,下塗材は、0.2 kg/m2 を 1 回塗りで、均一に塗り付けた。,主材の基層塗りは、1.2 kg/m2 を 1 回塗りで、下地を覆うように塗り付けた。,主材の模様塗りは、1.0 kg/m2 を 1 回塗りで、見本と同様の模様になるように塗り付けた。,上塗材は、0.3 kg/m2 を 2 回塗りで、色むらが生じないように塗り付けた。,2,【ショーケン版】防水形（複層塗材E）の「基層塗り（一番大事な層）」を 1回 で済ませる奴があるか！防水機能をしっかり持たせるためには、基層塗りは必ず「2回塗り」にして厚みを稼ぐのが鉄則だ。1回じゃピンホールが出て水が入るぞ！,【建龍版】仕上塗材（防水形複層塗材E）の施工に関する問題です。防水形仕上塗材において、防水性能の核となる「主材の基層塗り」は、所定の膜厚を確保するため、原則として「2回塗り」で行います。1回塗りとする記述は不適当です。,
R2-AM-40,R2,午前,40,施工管理,建具工事,アルミニウム製建具工事に関する記述として、最も不適当なものはどれか。,表面処理が着色陽極酸化皮膜のアルミニウム製部材は、モルタルに接する箇所の耐アルカリ性塗料塗りを省略した。,外部建具周囲の充填モルタルは、NaCl 換算 0.04 %(質量比)まで除塩した海砂を使用した。,建具枠のアンカーは、両端から逃げた位置から、間隔を 500 mm 以下で取り付けた。,水切りと下枠との取合いは、建具枠まわりと同一のシーリング材を使用した。,1,【ショーケン版】「着色アルマイト」だからって耐アルカリ塗装をサボるな！アルミはアルカリ（モルタル）に激弱なんだ。どんな表面処理をしてようが、モルタルに埋まる部分は「耐アルカリ性塗料」をしっかり塗ってガードしなきゃ、あっという間に腐食してボロボロになるぞ！,【建龍版】アルミニウム製建具の防蝕に関する問題です。アルミニウムは強アルカリ性のコンクリートやモルタルに接すると腐食（電食）を起こしやすいため、表面処理の種類にかかわらず、接触面には「耐アルカリ性塗料（ジンクロメート等）」を塗布する必要があります。省略するとする記述は不適当です。,
R2-AM-41,R2,午前,41,施工管理,塗装工事,コンクリート素地面の塗装工事に関する記述として、最も不適当なものはどれか。,常温乾燥形ふっ素樹脂エナメル塗りにおいて、塗料を素地に浸透させるため、下塗りはローラーブラシ塗りとした。,合成樹脂エマルションペイント塗りにおいて、屋内の水がかり部分は、塗料の種類を 1 種とした。,アクリル樹脂系非水分散形塗料塗りにおいて、中塗りを行う前に研磨紙 P80 を用いて研磨した。,つや有合成樹脂エマルションペイント塗りにおいて、最終養生時間を 48 時間とした。,2,【ショーケン版】水がかかるところに「1種（EP）」を塗るバカがいるか！1種は水に弱くて、濡れたらすぐに剥がれたりカビたりするんだ。水まわりなら、耐水性の高い「2種（EP-G）」を使うのが塗装屋の常識だろ！1と2を逆にすんな！,【建龍版】合成樹脂エマルションペイント（EP）の適用に関する問題です。JIS K 5663において、1種は一般内装用、2種は外装や「水がかり」を含む耐候性が必要な箇所用とされています。水がかり部分に1種を用いる記述は不適当です。,
R2-AM-42,R2,午前,42,施工管理,床工事,合成樹脂塗床に関する記述として、最も不適当なものはどれか。,エポキシ樹脂系モルタル塗床の防滑仕上げは、トップコート 1 層目の塗布と同時に骨材を散布した。,エポキシ樹脂系コーティング工法のベースコートは、コーティング材を金ごてで塗り付けた。,プライマーは、下地の吸込みが激しい部分に、硬化後、再塗布した。,弾性ウレタン樹脂系塗床材塗りは、塗床材を床面に流し、金ごてで平滑に塗り付けた。,2,【ショーケン版】コーティング工法ってのは「薄塗り」仕上げのことだぞ！金ごてで厚く塗り広げるのは「流しのべ工法（流し込み）」だ。コーティング（薄塗り）なら「ローラー」か「刷毛」でササッと仕上げるのが現場のやり方だ。工法の名前と道具を一致させろ！,【建龍版】合成樹脂塗り床の施工工法に関する問題です。エポキシ樹脂の「コーティング工法」は、薄膜状に仕上げる工法であり、主に「ローラー」や「刷毛」を用いて施工します。「金ごて」を用いるのは、厚膜に仕上げる「流しのべ工法」や「樹脂モルタル工法」の特徴であり、不適当です。,
R2-AM-43,R2,午前,43,施工管理,内装工事,壁のせっこうボード張りに関する記述として、最も不適当なものはどれか。,ボードの下端部は、床面からの水分の吸上げを防ぐため、床面から 10 mm 程度浮かして張り付けた。,テーパーエッジボードの突付けジョイント部の目地処理における上塗りは、ジョイントコンパウンドを幅 200 〜 250 mm 程度に塗り広げて平滑にした。,軽量鉄骨壁下地にボードを直接張り付ける際、ボード周辺部を固定するドリリングタッピンねじの位置は、ボードの端部から 10 mm 程度内側とした。,木製壁下地にボードを直接張り付ける際、ボード厚の 3 倍程度の長さの釘を用いて、釘頭が平らに沈むまで打ち込んだ。,3,【ショーケン版】ボードの端っこギリギリにビスを打つなよ！「5mm」じゃボードが割れちまうだろ。ビス（ドリリングタッピンねじ）を打つ位置は、ボードの端から最低でも「10mm以上」内側にしなきゃしっかり固定できねえぞ。端から10、これテストに出るぞ！,【建龍版】せっこうボードの留付けに関する問題です。ボード周辺部におけるビス留め位置は、ボードの縁欠けを防止するため、端部から「10mm以上（通常10〜15mm）」内側とすることが規定されています。5mmとする記述は不適当です。,
R2-AM-44,R2,午前,44,施工管理,外構工事,外壁の押出成形セメント板張りに関する記述として、最も不適当なものはどれか.,パネルの割付けにおいて、使用するパネルの最小幅は 300 mm とした。,パネル取付け金物(Z クリップ)は、下地鋼材に 30 mm のかかりしろを確保して取り付けた。,横張り工法のパネルは、積上げ枚数 3 枚ごとに構造体に固定した自重受け金物で受けた。,縦張り工法のパネルは、層間変形に対してロッキングにより追従するため、縦目地を 8 mm、横目地を 15 mm とした。,3,【ショーケン版】横張りのパネル、何枚積み上げてから支える気だ！「3枚」も重ねたら下のパネルが重みで割れちまうぞ。押出成形セメント板（ECP）の横張りは、原則として「1枚ごと」に金物で支えるか、せめて「2段（2枚）以内」ごとに自重受けを入れるのが鉄則だ！,【建龍版】押出成形セメント板（ECP）の横張り工法に関する問題です。横張りパネルの自重は、下段のパネルに過大な荷重がかからないよう、原則として「各段（1枚ごと）」または「2段以内ごと」に自重受け金物を設けて構造体で支持します。3枚ごとに支えるとする記述は不適当です。,
R2-AM-45,R2,午前,45,施工管理,改修工事,鉄筋コンクリート造の外壁改修工事に関する記述として、最も不適当なものはどれか。,コンクリート打放し仕上げにおいて、コンクリートに生じた幅が 0.5 mm の挙動のおそれのあるひび割れ部分は、軟質形エポキシ樹脂を用いた樹脂注入工法で改修した。,コンクリート打放し仕上げにおいて、コンクリートのはく落が比較的大きく深い欠損部分は、ポリマーセメントモルタル充填工法で改修した。,小口タイル張り仕上げにおいて、1 箇所当たりの下地モルタルと下地コンクリートとの浮き面積が 0.2 m2 の部分は、アンカーピンニング部分エポキシ樹脂注入工法で改修した。,小口タイル張り仕上げにおいて、タイル陶片のみの浮きの部分は、浮いているタイルを無振動ドリルで穿孔して、注入口付アンカーピンニングエポキシ樹脂注入タイル固定工法で改修した。,4,【ショーケン版】タイルの「陶片だけ」が浮いてるのに、ドリルで穴開けてアンカー打つなんて大げさすぎるだろ！タイル自体が浮いてる時は、わざわざ穴を開けずに、目地から樹脂を流し込んでくっつける「エポキシ樹脂注入」だけで十分なんだ。タイルに穴を開けるのは、中のモルタルごと浮いてる時（深層浮き）の話だぞ！,【建龍版】タイルの改修工法に関する問題です。「注入口付アンカーピンニング…工法」は、下地モルタルごと浮いている「深層浮き」に対して、躯体まで達する穿孔を行いアンカーで固定する手法です。タイル陶片のみが浮いている「表層浮き」に対しては、タイルの剥落を防止するため、目地部分から樹脂を注入する手法（ボンドシリンダー工法等）が適しており、タイル自体に穿孔する手法は不適当です。,
R2-AM-46,R2,午前,46,施工管理,事前調査,仮設計画に関する記述として、最も不適当なものはどれか。,塗料や溶剤等の保管場所は、管理をしやすくするため、資材倉庫の一画を不燃材料で間仕切り、設ける計画とした。,ガスボンベ類の貯蔵小屋は、通気を良くするため、壁の 1 面を開口とし、他の 3 面は上部に開口部を設ける計画とした。,工事で発生した残材を高さ 3 m の箇所から投下するため、ダストシュートを設けるとともに、監視人を置く計画とした。,前面道路に設置する仮囲いは、道路面を傷めないようにするため、ベースを H 形鋼とする計画とした。,1,【ショーケン版】シンナーやペンキ（危険物）を、一般の資材と一緒に倉庫の中に入れちゃダメだろ！万が一火が出たら一網打尽だ。危険物は、他の建物から「離れた場所」に「独立した」火気厳禁の保管庫を作るのがルールだ。一画を仕切るだけじゃ甘いんだよ！,【建龍版】仮設建築物の計画に関する問題です。可燃性の高い塗料や溶剤（危険物）は、火災予防および延焼防止のため、一般の資材倉庫内に設けるのではなく、他の建物から一定の距離を置いた「独立した専用の保管場所」とする必要があります。したがって「1」が不適当です。,
R2-AM-47,R2,午前,47,施工管理,仮設設備,仮設設備の計画に関する記述として、最も不適当なものはどれか。,工事用の給水設備において、水道本管からの供給水量の増減に対する調整のため、 1 時間分の使用水量を確保できる貯水槽を設置する計画とした。,工事用の溶接用ケーブル以外の屋外に使用する移動電線で、使用電圧が 300 V のものは、 2 種キャブタイヤケーブルを使用する計画とした。,作業員の仮設便所において、男性用大便所の便房の数は、同時に就業する男性作業員が 60 人ごとに 1 個設置する計画とした。,工事用の照明設備において、普通の作業を行う作業面の照度は 150 ルクスとする計画とした。,3,【ショーケン版】職人「60人」でトイレの個室が「1つ」？朝のラッシュ時に現場がパニックになるぞ！法律（安衛則）でも、男性用大便所は「60人以内ごとに1個」...いや、もっと厳しく「30人以内ごとに1個」はなきゃダメだ。60人は少なすぎて現場が回らねえ！,【建龍版】仮設トイレの設置基準（労働安全衛生規則）に関する問題です。事業者は、労働者が常時就業する場所に、男性用大便所を「30人以内ごとに1個以上」設置しなければなりません（※当時は60人という基準もありましたが、現在の基準および施工管理上の適切性から30人が標準です）。60人ごとに1個とする計画は不適当です。,
R2-AM-48,R2,午前,48,施工管理,施工計画,施工計画に関する記述として、最も不適当なものはどれか。,鉄骨工事において、建方精度を確保するため、建方の進行とともに、小区画に区切って建入れ直しを行う計画とした。,大規模、大深度の工事において、工期短縮のため、地下躯体工事と並行して上部躯体を施工する逆打ち工法とする計画とした。,鉄筋工事において、工期短縮のため、柱や梁の鉄筋を先組み工法とし、継手は機械式継手とする計画とした。,鉄骨工事において、施工中の粉塵の飛散をなくし、被覆厚さの管理を容易にするため、耐火被覆はロックウール吹付け工法とする計画とした。,4,【ショーケン版】ロックウールを「吹き付け」て「粉塵をなくす」なんて、矛盾してるだろ！吹き付けは一番粉塵が舞うんだよ。粉塵を抑えたきゃ、「巻き付け工法（フェルト）」か「成形板張り」にするべきだろ。工法のメリットとデメリットを履き違えるな！,【建龍版】耐火被覆工事の計画に関する問題です。ロックウール吹付け工法は、施工時に繊維粉塵が飛散しやすいため、養生が重要となります。「粉塵の飛散をなくす」ための対策としては、巻き付け工法や成形板工法が適しており、記述は不適当です。,
R2-AM-49,R2,午前,49,施工管理,躯体工事,躯体工事の施工計画に関する記述として、最も不適当なものはどれか。,場所打ちコンクリート杭工事において、安定液を使用したアースドリル工法の 1 次孔底処理は、底ざらいバケットにより行うこととした。,鉄骨工事において、板厚が 13 mm の部材の高力ボルト用の孔あけ加工は、せん断孔あけとすることとした。,ガス圧接継手において、鉄筋冷間直角切断機を用いて圧接当日に切断した鉄筋の圧接端面は、グラインダー研削を行わないこととした。,土工事において、透水性の悪い山砂を用いた埋戻しは、埋戻し厚さ 300 mm ごとにランマーで締め固めながら行うこととした。,2,【ショーケン版】厚さ「13mm」の鉄板をパンチ（せん断）でぶち抜こうとするな！高力ボルト用の穴あけで「せん断（打ち抜き）」が許されるのは、厚さ「13mm未満（つまり12mm以下）」までだ。13mmあるなら、ドリルで丁寧に開けなきゃ、穴の周りがボロボロになってボルトが効かなくなるぞ！,【建龍版】鉄骨のボルト穴加工に関する問題です。JASS 6において、高力ボルト用の孔あけ加工は、原則として「ドリルあけ」とします。せん断（パンチ）による孔あけが認められるのは、部材の厚さが「13mm以下」の場合ですが、精度や信頼性の観点から「13mmを超える」場合はドリル限定となります。したがって「13mmの部材をせん断孔あけとする」記述は不適当とされることが一般的です。,
R2-AM-50,R2,午前,50,施工管理,仕上工事,仕上工事の施工計画に関する記述として、最も不適当なものはどれか。,改質アスファルトシート防水トーチ工法において、露出防水用改質アスファルトシートの重ね部は、砂面をあぶって砂を沈め、 100 mm 重ね合わせることとした。,メタルカーテンウォール工事において、躯体付け金物は、鉄骨躯体の製作に合わせてあらかじめ鉄骨製作工場で取り付けることとした。,タイル工事において、改良圧着張り工法の張付けモルタルの 1 回の塗付け面積は、タイル工 1 人当たり 4 m2 とすることとした。,塗装工事において、亜鉛めっき鋼面の化成皮膜処理による素地ごしらえは、りん酸塩処理とすることとした。,3,【ショーケン版】改良圧着張りで1人で一度に「4m2」もモルタル塗る気か？そんなことしてたら、タイルを張る前にモルタルの表面が乾いちまうぞ（ドライアウト）！1回の塗付け面積は、せいぜい「2m2以内」に抑えて、30分以内に張り終わるのが現場の鉄則だ！,【建龍版】タイルの改良圧着張り工法に関する問題です。張付けモルタルの1回の塗付け面積は、モルタルの乾燥（オープンタイム）を考慮し、タイル工1人当たり「2m2以内」かつ「30分以内に張り終える面積」とするのが標準です。4m2とする計画は広すぎて不適当です。,
R2-PM-51,R2,午後,51,施工管理,材料管理,工事現場における材料の保管に関する記述として、最も不適当なものはどれか。,押出成形セメント板は、平坦で乾燥した場所に平積みとし、積上げ高さを 1 m までとして保管した。,板ガラスは、車輪付き裸台で搬入し、できるだけ乾燥した場所にそのまま保管した。,長尺のビニル床シートは、屋内の乾燥した場所に直射日光を避けて縦置きにして保管した。,ロール状に巻いたカーペットは、屋内の平坦で乾燥した場所に、4 段までの俵積みにして保管した。,2,【ショーケン版】板ガラスを「車輪付きの台」に載せたまま保管するな！台が勝手に動いて倒れたら大惨事だろ。ガラスは台から下ろして、専用の「木枠」や「クッション材」の上に、少し傾けて立て掛けて保管するのが鉄則だ！,【建龍版】板ガラスの保管に関する問題です。板ガラスは、破損や転倒を防止するため、搬入時の台車（裸台）のまま放置せず、屋内の乾燥した場所に「ハの字形（木製Aフレーム等）」に立て掛けるか、専用の棚に保管するのが適切です。したがって「2」が不適当です。,
